11/15/2018,Paradox Engine,Aether Revolt,AER,16,0.22,27.99,0.85
11/16/2018,Paradox Engine,Aether Revolt,AER,16,0.24,27.99,0.85
11/17/2018,Paradox Engine,Aether Revolt,AER,16,0.24,27.71,0.85
11/18/2018,Paradox Engine,Aether Revolt,AER,15.99,0.23,27.71,0.94
11/19/2018,Paradox Engine,Aether Revolt,AER,15.99,0.23,27.52,0.84
11/20/2018,Paradox Engine,Aether Revolt,AER,15.92,0.23,27,0.84
11/21/2018,Paradox Engine,Aether Revolt,AER,15.83,0.25,27,0.84
11/22/2018,Paradox Engine,Aether Revolt,AER,15.83,0.26,27.45,0.84
11/23/2018,Paradox Engine,Aether Revolt,AER,15.83,0.26,27,0.84
11/24/2018,Paradox Engine,Aether Revolt,AER,15.99,0.27,26.99,0.84
11/25/2018,Paradox Engine,Aether Revolt,AER,15.99,0.29,27.45,0.84
11/26/2018,Paradox Engine,Aether Revolt,AER,15.99,0.28,27.45,0.84
11/27/2018,Paradox Engine,Aether Revolt,AER,15.99,0.29,27,0.84
11/28/2018,Paradox Engine,Aether Revolt,AER,15.99,0.3,27.22,0.84
11/29/2018,Paradox Engine,Aether Revolt,AER,15.97,0.3,26.99,0.84
11/30/2018,Paradox Engine,Aether Revolt,AER,15.79,0.29,27,0.84
12/1/2018,Paradox Engine,Aether Revolt,AER,15.68,0.3,27,0.84
12/2/2018,Paradox Engine,Aether Revolt,AER,15.5,0.32,27,0.84
12/3/2018,Paradox Engine,Aether Revolt,AER,15.68,0.31,27.45,0.84
12/4/2018,Paradox Engine,Aether Revolt,AER,15.35,0.31,26.5,0.84
12/5/2018,Paradox Engine,Aether Revolt,AER,15.36,0.29,26,0.84
12/6/2018,Paradox Engine,Aether Revolt,AER,15.41,0.28,26.5,0.84
12/7/2018,Paradox Engine,Aether Revolt,AER,15.36,0.28,26.99,0.84
12/8/2018,Paradox Engine,Aether Revolt,AER,15.4,0.29,26.5,0.84
12/9/2018,Paradox Engine,Aether Revolt,AER,15.44,0.4,26,0.84
12/10/2018,Paradox Engine,Aether Revolt,AER,15.46,0.42,26.99,0.84
12/11/2018,Paradox Engine,Aether Revolt,AER,15.36,0.47,26.5,0.84
12/12/2018,Paradox Engine,Aether Revolt,AER,15.36,0.71,27.22,0.84
12/13/2018,Paradox Engine,Aether Revolt,AER,15.34,1.05,27.22,1.28
12/14/2018,Paradox Engine,Aether Revolt,AER,15.27,0.68,27.45,0.84
12/15/2018,Paradox Engine,Aether Revolt,AER,15.3,0.74,27.45,0.84
12/16/2018,Paradox Engine,Aether Revolt,AER,15.36,0.74,27.22,0.84
12/17/2018,Paradox Engine,Aether Revolt,AER,15.5,0.74,27.45,0.84
12/18/2018,Paradox Engine,Aether Revolt,AER,15.85,0.76,26.73,0.84
12/19/2018,Paradox Engine,Aether Revolt,AER,15.93,0.78,27.45,0.84
12/20/2018,Paradox Engine,Aether Revolt,AER,15.94,0.81,27.22,0.84
12/21/2018,Paradox Engine,Aether Revolt,AER,15.92,0.81,26.99,1.28
12/22/2018,Paradox Engine,Aether Revolt,AER,15.97,0.91,25.99,1.28
12/23/2018,Paradox Engine,Aether Revolt,AER,15.97,0.91,25.49,1.28
12/24/2018,Paradox Engine,Aether Revolt,AER,15.97,1.15,25.99,1.28
12/25/2018,Paradox Engine,Aether Revolt,AER,15.97,0.61,26,1.28
12/26/2018,Paradox Engine,Aether Revolt,AER,15.97,0.69,26.99,1.28
12/27/2018,Paradox Engine,Aether Revolt,AER,15.99,0.78,27.45,1.28
12/28/2018,Paradox Engine,Aether Revolt,AER,15.99,0.78,27.45,1.28
12/29/2018,Paradox Engine,Aether Revolt,AER,15.99,0.78,27.45,1.28
12/30/2018,Paradox Engine,Aether Revolt,AER,15.99,0.87,27.49,1.28
12/31/2018,Paradox Engine,Aether Revolt,AER,15.98,0.97,27.45,1.28
1/1/2019,Paradox Engine,Aether Revolt,AER,15.97,1.09,26.99,1.28
1/2/2019,Paradox Engine,Aether Revolt,AER,15.97,0.59,26.99,1.28
1/3/2019,Paradox Engine,Aether Revolt,AER,15.97,0.45,26.99,1.28
1/4/2019,Paradox Engine,Aether Revolt,AER,15.98,0.37,27.49,1.28
1/5/2019,Paradox Engine,Aether Revolt,AER,15.99,0.24,27.22,1.28
1/6/2019,Paradox Engine,Aether Revolt,AER,16,0.25,27.45,1.28
1/7/2019,Paradox Engine,Aether Revolt,AER,15.99,0.31,26.99,1.28
1/8/2019,Paradox Engine,Aether Revolt,AER,16,0.34,26.99,1.28
1/9/2019,Paradox Engine,Aether Revolt,AER,16,0.34,29.98,1.28
1/10/2019,Paradox Engine,Aether Revolt,AER,16,0.32,29.99,1.28
1/11/2019,Paradox Engine,Aether Revolt,AER,16.22,0.37,29.99,1.28
1/12/2019,Paradox Engine,Aether Revolt,AER,16.25,0.41,29.99,1.28
1/13/2019,Paradox Engine,Aether Revolt,AER,16.22,0.48,29.99,1.28
1/14/2019,Paradox Engine,Aether Revolt,AER,16.2,0.48,29.99,1.28
1/15/2019,Paradox Engine,Aether Revolt,AER,16.25,0.48,29.99,1.28
1/16/2019,Paradox Engine,Aether Revolt,AER,16.23,0.42,29.99,1.28
1/17/2019,Paradox Engine,Aether Revolt,AER,16.15,0.38,29.99,1.28
1/18/2019,Paradox Engine,Aether Revolt,AER,16.2,0.38,29.99,1.28
1/19/2019,Paradox Engine,Aether Revolt,AER,16.42,0.41,30,1.28
1/20/2019,Paradox Engine,Aether Revolt,AER,16.5,0.51,30,1.28
1/21/2019,Paradox Engine,Aether Revolt,AER,16.51,0.61,29.99,1.28
1/22/2019,Paradox Engine,Aether Revolt,AER,16.49,0.7,29.99,1.28
1/23/2019,Paradox Engine,Aether Revolt,AER,16.62,0.73,30,1.28
1/24/2019,Paradox Engine,Aether Revolt,AER,16.72,0.76,30,1.28
1/25/2019,Paradox Engine,Aether Revolt,AER,16.95,0.83,30.65,1.28
1/26/2019,Paradox Engine,Aether Revolt,AER,16.99,0.76,31.1,1.28
1/27/2019,Paradox Engine,Aether Revolt,AER,16.91,0.85,31.22,1.28
1/28/2019,Paradox Engine,Aether Revolt,AER,16.96,0.81,31.1,1.28
1/29/2019,Paradox Engine,Aether Revolt,AER,16.96,0.85,31.22,1.28
1/30/2019,Paradox Engine,Aether Revolt,AER,16.95,0.73,31.22,1.28
1/31/2019,Paradox Engine,Aether Revolt,AER,16.96,0.68,31.1,1.28
2/1/2019,Paradox Engine,Aether Revolt,AER,16.98,0.72,31.22,1.28
2/2/2019,Paradox Engine,Aether Revolt,AER,16.98,0.67,31.46,1.28
2/3/2019,Paradox Engine,Aether Revolt,AER,16.98,0.65,31.46,1.28
2/4/2019,Paradox Engine,Aether Revolt,AER,16.96,0.69,31.4,1.28
2/5/2019,Paradox Engine,Aether Revolt,AER,16.98,0.76,31.4,1.27
2/6/2019,Paradox Engine,Aether Revolt,AER,16.99,0.77,31.22,1.27
2/7/2019,Paradox Engine,Aether Revolt,AER,16.99,0.82,31.22,1.27
2/8/2019,Paradox Engine,Aether Revolt,AER,16.97,0.82,31.34,1.27
2/9/2019,Paradox Engine,Aether Revolt,AER,16.99,0.91,31.4,1.27
2/10/2019,Paradox Engine,Aether Revolt,AER,16.95,0.88,31.46,1.27
2/11/2019,Paradox Engine,Aether Revolt,AER,17.07,0.89,31.22,1.27
2/12/2019,Paradox Engine,Aether Revolt,AER,17.26,0.88,31.34,1.27
2/13/2019,Paradox Engine,Aether Revolt,AER,17.47,0.85,31.46,1.27
2/14/2019,Paradox Engine,Aether Revolt,AER,17.99,0.89,32.42,1.27
2/15/2019,Paradox Engine,Aether Revolt,AER,17.86,0.9,31.94,1.27
2/16/2019,Paradox Engine,Aether Revolt,AER,17.98,0.95,32.42,1.27
2/17/2019,Paradox Engine,Aether Revolt,AER,18.04,0.92,32.9,1.27
2/18/2019,Paradox Engine,Aether Revolt,AER,18.08,0.79,32.9,1.27
2/19/2019,Paradox Engine,Aether Revolt,AER,18.02,0.86,32.95,1.27
2/20/2019,Paradox Engine,Aether Revolt,AER,18,0.88,32.99,1.27
2/21/2019,Paradox Engine,Aether Revolt,AER,18.03,0.81,32.99,1.27
2/22/2019,Paradox Engine,Aether Revolt,AER,18.04,0.79,32.95,1.27
2/23/2019,Paradox Engine,Aether Revolt,AER,18.42,0.83,32.95,1.27
2/24/2019,Paradox Engine,Aether Revolt,AER,18.44,0.64,32.95,1.27
2/25/2019,Paradox Engine,Aether Revolt,AER,18.09,0.62,32.97,1.27
2/26/2019,Paradox Engine,Aether Revolt,AER,18.67,0.54,32.99,1.27
2/27/2019,Paradox Engine,Aether Revolt,AER,19,0.6,32.95,1.27
2/28/2019,Paradox Engine,Aether Revolt,AER,18.99,0.65,32.11,1.27
3/1/2019,Paradox Engine,Aether Revolt,AER,18.67,0.61,32.35,1.27
3/2/2019,Paradox Engine,Aether Revolt,AER,19,0.9,32.75,1.39
3/3/2019,Paradox Engine,Aether Revolt,AER,19.4,0.92,32.75,1.27
3/4/2019,Paradox Engine,Aether Revolt,AER,19.99,0.76,32.75,1.27
3/5/2019,Paradox Engine,Aether Revolt,AER,20.49,0.82,32.75,1.27
3/6/2019,Paradox Engine,Aether Revolt,AER,19.99,0.78,32.85,1.27
3/7/2019,Paradox Engine,Aether Revolt,AER,19.99,0.8,32.11,1.27
3/8/2019,Paradox Engine,Aether Revolt,AER,19.99,0.78,31.34,1.27
3/9/2019,Paradox Engine,Aether Revolt,AER,19.99,0.82,32.15,1.27
3/10/2019,Paradox Engine,Aether Revolt,AER,19.99,0.8,32.97,1.27
3/11/2019,Paradox Engine,Aether Revolt,AER,20,0.86,32.97,1.27
3/12/2019,Paradox Engine,Aether Revolt,AER,20,0.91,32.95,1.27
3/13/2019,Paradox Engine,Aether Revolt,AER,21,0.94,32.97,1.27
3/14/2019,Paradox Engine,Aether Revolt,AER,24.15,0.95,32.97,1.27
3/15/2019,Paradox Engine,Aether Revolt,AER,24.6,0.96,36.8,1.27
3/16/2019,Paradox Engine,Aether Revolt,AER,31.37,0.91,38.75,1.27
3/17/2019,Paradox Engine,Aether Revolt,AER,38,1.05,40,1.27
3/18/2019,Paradox Engine,Aether Revolt,AER,48.97,1.12,79.99,1.27
3/19/2019,Paradox Engine,Aether Revolt,AER,42.24,1.36,74.5,1.27
3/20/2019,Paradox Engine,Aether Revolt,AER,41.99,1.4,72.92,1.51
3/21/2019,Paradox Engine,Aether Revolt,AER,41.18,1.44,72,1.51
3/22/2019,Paradox Engine,Aether Revolt,AER,40.86,1.51,70.25,1.51
3/23/2019,Paradox Engine,Aether Revolt,AER,39.99,1.53,70.25,1.63
3/24/2019,Paradox Engine,Aether Revolt,AER,39.99,1.63,70,1.63
3/25/2019,Paradox Engine,Aether Revolt,AER,39.99,1.78,70,1.63
3/26/2019,Paradox Engine,Aether Revolt,AER,39.99,1.68,69,1.63
3/27/2019,Paradox Engine,Aether Revolt,AER,39.99,1.72,64.99,1.63
3/28/2019,Paradox Engine,Aether Revolt,AER,39,1.74,64.99,1.76
3/29/2019,Paradox Engine,Aether Revolt,AER,38,1.72,64.99,1.76
3/30/2019,Paradox Engine,Aether Revolt,AER,39.17,1.72,64.98,1.76
3/31/2019,Paradox Engine,Aether Revolt,AER,38.5,1.73,64.98,1.76
4/1/2019,Paradox Engine,Aether Revolt,AER,37.97,1.76,64.98,1.76
4/2/2019,Paradox Engine,Aether Revolt,AER,37.99,1.76,64.98,1.76
4/3/2019,Paradox Engine,Aether Revolt,AER,34.93,1.76,64.98,1.76
4/4/2019,Paradox Engine,Aether Revolt,AER,34.98,1.78,64.97,1.76
4/5/2019,Paradox Engine,Aether Revolt,AER,0,1.82,0,1.76
4/6/2019,Paradox Engine,Aether Revolt,AER,35.88,1.82,64.97,1.76
4/7/2019,Paradox Engine,Aether Revolt,AER,35.77,1.82,64.98,1.76
4/8/2019,Paradox Engine,Aether Revolt,AER,33.93,1.91,64.95,1.76
4/9/2019,Paradox Engine,Aether Revolt,AER,35.77,2.07,64.97,1.76
4/10/2019,Paradox Engine,Aether Revolt,AER,34.98,2.07,64.95,1.76
4/11/2019,Paradox Engine,Aether Revolt,AER,35.39,2.08,64.95,1.76
4/12/2019,Paradox Engine,Aether Revolt,AER,34.68,2.03,64.95,1.76
4/13/2019,Paradox Engine,Aether Revolt,AER,34.05,2.05,64.95,1.76
4/14/2019,Paradox Engine,Aether Revolt,AER,34.68,1.95,64.95,1.76
4/15/2019,Paradox Engine,Aether Revolt,AER,34.98,2.09,64.95,1.76
4/16/2019,Paradox Engine,Aether Revolt,AER,35.38,1.99,64.97,1.76
4/17/2019,Paradox Engine,Aether Revolt,AER,34.98,1.88,64.97,1.76
4/18/2019,Paradox Engine,Aether Revolt,AER,34.98,1.84,61.91,1.76
4/19/2019,Paradox Engine,Aether Revolt,AER,34.98,1.84,59.95,1.76
4/20/2019,Paradox Engine,Aether Revolt,AER,34.87,1.84,59.95,1.76
4/21/2019,Paradox Engine,Aether Revolt,AER,34.91,1.85,59.95,1.76
4/22/2019,Paradox Engine,Aether Revolt,AER,33.99,1.5,60.51,1.76
4/23/2019,Paradox Engine,Aether Revolt,AER,35.18,1.52,59.93,1.76
4/24/2019,Paradox Engine,Aether Revolt,AER,34.99,1.53,59.9,1.76
4/25/2019,Paradox Engine,Aether Revolt,AER,37.8,1.34,59.93,1.76
4/26/2019,Paradox Engine,Aether Revolt,AER,37.97,1.34,59.93,1.76
4/27/2019,Paradox Engine,Aether Revolt,AER,37.97,1.12,59.9,1.76
4/28/2019,Paradox Engine,Aether Revolt,AER,37.99,1.19,59.39,1.76
4/29/2019,Paradox Engine,Aether Revolt,AER,38.84,1.12,59.9,1.76
4/30/2019,Paradox Engine,Aether Revolt,AER,37.99,0.94,59.39,1.76
5/1/2019,Paradox Engine,Aether Revolt,AER,37.99,0.88,59.9,1.76
5/2/2019,Paradox Engine,Aether Revolt,AER,37.99,0.85,59.9,1.76
5/3/2019,Paradox Engine,Aether Revolt,AER,37.99,0.92,59.9,1.76
5/4/2019,Paradox Engine,Aether Revolt,AER,38,0.88,59.9,1.76
5/5/2019,Paradox Engine,Aether Revolt,AER,38.43,0.92,59.9,1.76
5/6/2019,Paradox Engine,Aether Revolt,AER,37.99,0.9,59.39,1.76
5/7/2019,Paradox Engine,Aether Revolt,AER,38.08,0.9,59.9,1.76
5/8/2019,Paradox Engine,Aether Revolt,AER,38.16,0.87,59.9,1.76
5/9/2019,Paradox Engine,Aether Revolt,AER,37.99,0.89,59.9,1.76
5/10/2019,Paradox Engine,Aether Revolt,AER,37.99,0.91,59.39,1.76
5/11/2019,Paradox Engine,Aether Revolt,AER,37.99,0.87,59.39,1.76
5/12/2019,Paradox Engine,Aether Revolt,AER,37.99,0.88,59.39,1.76
5/13/2019,Paradox Engine,Aether Revolt,AER,38,0.88,59.39,1.76
5/14/2019,Paradox Engine,Aether Revolt,AER,38,0.68,58.88,1.76
5/15/2019,Paradox Engine,Aether Revolt,AER,37.99,0.72,51.25,1.76
5/16/2019,Paradox Engine,Aether Revolt,AER,37.99,0.61,48.88,1.76
5/17/2019,Paradox Engine,Aether Revolt,AER,37.99,0.63,49,1.76
5/18/2019,Paradox Engine,Aether Revolt,AER,37.95,0.62,48.88,1.76
5/19/2019,Paradox Engine,Aether Revolt,AER,37.95,0.66,48.88,1.76
5/20/2019,Paradox Engine,Aether Revolt,AER,37.95,0.66,50.96,1.76
5/21/2019,Paradox Engine,Aether Revolt,AER,37.97,1.8,49.5,1.76
5/22/2019,Paradox Engine,Aether Revolt,AER,43.19,2.4,69.98,1.76
5/23/2019,Paradox Engine,Aether Revolt,AER,44.99,2.06,69.37,1.76
5/24/2019,Paradox Engine,Aether Revolt,AER,44.99,1.97,68.76,1.76
5/25/2019,Paradox Engine,Aether Revolt,AER,44.99,2.09,68.76,1.76
5/26/2019,Paradox Engine,Aether Revolt,AER,44.99,2.09,68.23,1.76
5/27/2019,Paradox Engine,Aether Revolt,AER,43.46,2.27,69.37,1.76
5/28/2019,Paradox Engine,Aether Revolt,AER,42.99,2.27,68.23,1.76
5/31/2019,Paradox Engine,Aether Revolt,AER,41.99,2.55,70,1.76
6/1/2019,Paradox Engine,Aether Revolt,AER,42.95,2.67,69.99,1.76
6/2/2019,Paradox Engine,Aether Revolt,AER,42.64,2.7,69.99,1.76
6/3/2019,Paradox Engine,Aether Revolt,AER,41.92,2.17,69.99,1.76
6/4/2019,Paradox Engine,Aether Revolt,AER,42.32,2.13,70,1.76
6/5/2019,Paradox Engine,Aether Revolt,AER,41.98,2.13,70,1.76
6/6/2019,Paradox Engine,Aether Revolt,AER,41.38,2.23,70,1.76
6/7/2019,Paradox Engine,Aether Revolt,AER,41.59,2.28,69.99,1.76
6/8/2019,Paradox Engine,Aether Revolt,AER,40.46,2.21,70,1.76
6/9/2019,Paradox Engine,Aether Revolt,AER,39.99,2.24,70,1.76
6/10/2019,Paradox Engine,Aether Revolt,AER,40.71,2.24,70,1.76
6/11/2019,Paradox Engine,Aether Revolt,AER,41.99,2.36,70,1.76
6/12/2019,Paradox Engine,Aether Revolt,AER,43.02,2.4,70,1.76
6/13/2019,Paradox Engine,Aether Revolt,AER,42.95,2.51,70,1.76
6/14/2019,Paradox Engine,Aether Revolt,AER,41.82,2.63,70,1.76
6/15/2019,Paradox Engine,Aether Revolt,AER,41.99,2.63,70,1.76
6/16/2019,Paradox Engine,Aether Revolt,AER,43.31,2.75,70,1.76
6/17/2019,Paradox Engine,Aether Revolt,AER,44.08,2.73,70,1.76
6/18/2019,Paradox Engine,Aether Revolt,AER,44.04,2.69,70,1.76
6/19/2019,Paradox Engine,Aether Revolt,AER,43.98,2.78,70,1.76
6/20/2019,Paradox Engine,Aether Revolt,AER,44,2.67,69.99,1.76
6/21/2019,Paradox Engine,Aether Revolt,AER,44.99,2.71,70,2.08
6/22/2019,Paradox Engine,Aether Revolt,AER,44.99,2.72,70,2.08
6/23/2019,Paradox Engine,Aether Revolt,AER,44.99,2.2,70,2.08
6/24/2019,Paradox Engine,Aether Revolt,AER,44.99,2.19,70,2.08
6/25/2019,Paradox Engine,Aether Revolt,AER,44.77,2.14,70,2.08
6/26/2019,Paradox Engine,Aether Revolt,AER,43.11,2.15,70,2.08
6/27/2019,Paradox Engine,Aether Revolt,AER,42.98,2.18,70,2.08
